id,ftemp,age,educ,annualinc,marital,children,race,homeowner,state
5798171,1,37,11,33190.707,1,1,1,0,17
5799001,0,48,12,21439.561,1,2,2,1,42
5801003,0,33,11,14024.242,4,0,2,0,12
5803002,1,35,12,66965.758,1,1,2,1,42
5805001,1,54,12,37397.98,1,0,2,1,9
5805003,1,37,17,35177.473,1,2,2,0,19
5806001,1,42,13,39969.09,1,0,1,0,27
5807001,1,51,9,19867.676,4,1,2,1,39
5808170,1,45,16,133374.05,1,0,1,1,45
5809001,1,43,12,19867.676,1,2,1,1,21
5809174,0,46,12,25944.848,1,0,1,1,21
5809175,1,33,10,7128.9897,1,0,1,0,21
5809176,0,35,11,9700.1006,1,0,1,0,21
5810170,1,40,17,78886.359,1,2,1,1,46
5812006,1,36,11,30783.211,1,1,2,0,32
5812009,1,30,12,19458.637,1,1,2,0,47
5812021,0,44,14,36930.504,4,2,2,0,37
5812172,1,30,12,10658.424,1,5,2,0,32
5812175,1,27,12,29410.004,1,2,2,0,32
5812189,1,43,11,39852.223,1,1,2,1,32
5813001,1,59,7,52156.156,1,0,2,1,32
5813007,1,33,14,25711.111,1,3,2,0,32
5813171,1,42,13,96129.164,1,1,2,1,32
5814006,1,24,12,53759.594,5,0,2,1,32
5814170,1,41,12,82011.43,1,2,2,1,32
5815001,1,45,12,40904.039,1,0,1,1,10
5817174,1,39,12,20802.625,1,1,2,0,39
5818008,0,27,10,1612.7878,2,0,2,0,39
5818170,1,43,10,33366.008,1,3,2,1,39
5819001,1,55,6,7128.9897,1,0,2,1,39
5819003,1,35,10,19867.676,1,1,2,1,39
5819007,1,34,11,8765.1514,5,0,2,1,39
5819008,1,24,12,9115.7578,2,0,2,0,39
5820170,1,40,12,68134.445,1,1,2,0,29
5821005,1,36,12,37397.98,2,0,2,0,39
5821007,1,29,12,33891.918,1,1,2,0,32
5823005,1,23,12,24542.424,2,0,1,0,42
5824170,1,44,17,70238.078,1,1,1,1,10
5825002,1,32,14,65446.465,1,2,2,1,39
5826003,1,40,14,86164.945,1,2,2,1,39
5826004,1,39,12,47916.16,1,3,2,1,39
5826005,1,33,13,28953.047,2,2,2,1,39
5827003,1,40,10,40904.039,1,1,2,0,39
5828001,1,48,12,61271.914,1,2,1,0,39
5829001,1,46,12,32723.232,1,1,1,1,39
5829003,1,22,12,13837.252,1,1,1,1,39
5830170,1,49,10,60927.152,1,0,2,1,39
5833170,1,43,17,69602.313,1,3,2,1,23
5834006,1,38,12,28048.484,4,0,2,0,23
5835011,1,26,17,42072.727,2,0,2,0,4
5835012,1,23,12,16591.848,2,0,2,0,23
5836004,0,38,12,19780.025,1,3,2,1,23
5841004,1,34,14,50253.535,1,0,2,0,4
5841008,1,26,12,16069.444,5,0,2,0,4
5841021,1,43,15,92754,1,2,2,1,4
5849009,1,24,12,35599.371,2,0,2,0,10
5849175,1,57,7,19228.404,1,0,2,0,8
5852003,1,38,12,40904.039,4,0,2,1,9
5852004,1,32,12,26879.797,4,0,2,0,10
5854170,1,38,14,66615.148,1,2,2,1,45
5855003,1,23,12,18545.891,2,0,2,0,39
5857006,1,36,14,17530.303,2,0,2,0,39
5857007,1,34,13,14842.323,1,3,2,0,39
5857174,0,42,12,26193.777,1,0,2,0,31
5857179,1,40,12,35235.91,1,0,2,0,12
5858004,1,36,10,44410.102,1,3,2,1,1
5858178,1,36,12,51480.656,1,3,2,1,19
5860175,1,46,12,166189.61,1,2,2,1,31
5863007,1,33,11,1.1686869,2,0,2,0,42
5863009,1,28,12,17530.303,2,0,2,0,23
5863021,0,42,17,8477.6543,5,0,2,0,23
5864171,1,37,13,57616.262,1,2,2,1,4
5866004,1,36,16,65446.465,1,1,2,1,34
5867004,1,39,17,179042.83,1,0,1,1,20
5867006,1,34,17,75497.172,1,2,1,0,37
5867008,1,31,12,54928.281,1,3,1,1,20
5867013,1,25,12,58200.605,2,0,1,0,20
5867175,1,39,16,54051.766,1,3,1,1,32
5867176,1,30,14,67339.734,1,1,1,0,20
5868004,1,33,15,58434.344,2,0,1,0,20
5869003,1,38,16,55839.855,1,0,1,1,22
5869004,1,36,14,144917.17,1,2,1,1,12
5869171,1,39,16,90105.758,1,2,1,1,24
5869175,1,38,15,85781.617,1,2,1,1,13
5870174,1,39,14,44410.102,1,1,1,1,12
5870175,1,31,13,96720.523,1,2,1,1,12
5874005,1,30,9,16945.959,1,1,2,0,10
5874176,1,47,12,20662.383,1,0,2,0,34
5876002,1,38,12,85314.141,1,0,2,1,42
5876003,1,40,15,85080.398,1,2,2,1,42
5876172,1,30,12,54694.543,1,2,2,1,42
5879001,1,56,16,83561.109,1,0,1,1,22
5879003,1,33,17,104334.52,1,2,1,1,28
5879004,1,30,16,51013.18,1,1,1,1,22
5879170,1,35,16,68952.523,1,0,1,1,22
5879178,1,34,16,161278.78,1,0,1,0,22
5880006,1,40,15,34353.551,1,1,1,1,2
5880008,1,35,16,55746.363,1,0,1,1,2
5880178,1,35,14,77109.961,1,4,1,1,27
5880180,1,42,17,86693.188,1,2,1,1,2
5881170,1,42,15,81574.344,1,3,1,1,45
5882002,1,41,14,61472.93,5,2,1,1,46
5883004,1,35,14,49084.848,1,0,1,1,32
5883006,1,27,16,83444.242,1,0,1,1,32
5883172,1,35,15,43124.543,1,1,1,1,32
5884171,1,50,12,28282.221,1,1,2,1,32
5884172,0,31,11,17997.777,1,2,2,1,32
5885003,1,34,16,43241.414,1,0,2,0,32
5885004,1,33,13,17530.303,1,3,2,1,32
5892171,1,24,12,43241.414,1,2,2,0,29
5897170,1,34,15,56330.707,1,3,2,1,37
5898170,1,33,14,66404.789,1,2,2,1,37
5898171,1,34,15,42823.023,1,2,2,0,37
5898173,0,29,12,21036.363,1,0,2,0,37
5899002,1,31,14,28053.158,2,0,2,0,7
5901002,0,35,12,87.651512,1,3,2,1,24
5901170,1,29,12,50604.141,1,3,2,0,41
5904002,1,41,12,40156.078,1,2,2,1,24
5904005,1,37,12,6030.4243,1,5,2,0,24
5904008,1,32,15,45578.785,2,0,2,1,24
5904171,1,42,12,48266.766,1,3,2,1,24
5904174,0,36,13,14592.224,1,2,2,1,24
5909001,0,58,6,10933.065,1,0,2,1,42
5909006,1,28,11,17016.08,5,0,2,0,42
5909170,1,36,14,31881.777,1,3,2,0,42
5911001,1,57,8,12855.556,4,0,2,0,42
5912001,1,45,12,76710.266,1,0,1,1,22
5912170,1,23,13,45578.785,1,1,1,0,22
5913003,1,41,12,34399.129,1,3,1,1,16
5913004,1,35,10,32606.363,1,2,1,0,16
5913170,1,37,12,43679.672,1,3,1,1,16
5913174,1,30,12,23490.605,1,0,1,0,16
5916004,0,34,12,30544.799,1,2,2,0,13
5919002,0,26,12,6895.2524,1,4,2,0,34
5919003,1,23,11,16269.289,1,3,2,0,34
5919170,1,38,12,23700.969,1,1,2,0,34
5921004,1,30,16,22597.729,4,0,2,0,34
5921170,1,45,8,48500.504,1,2,2,1,34
5922005,1,36,12,64277.777,1,3,2,0,31
5922008,1,32,13,17530.303,1,3,2,0,31
5922009,0,31,12,9349.4951,1,1,2,0,31
5922010,1,29,12,25096.381,2,1,2,0,31
5922185,1,46,9,54694.543,1,1,2,1,31
5923001,1,45,14,68004.719,1,2,1,0,42
5923170,1,27,12,43849.129,1,2,1,1,42
5925008,1,32,9,31824.512,1,3,2,1,39
5925175,1,30,6,29100.303,1,3,2,1,39
5926001,1,55,10,94971,1,0,2,1,39
5926003,1,32,13,42657.07,1,1,2,0,39
5926004,1,29,12,36813.637,1,0,2,1,39
5926173,1,32,11,46747.473,1,1,2,1,39
5927003,0,32,10,7012.1211,1,1,1,1,10
5927004,1,31,10,32980.344,1,1,1,1,10
5927005,0,29,12,13294.981,1,2,1,0,10
5927007,1,26,12,42072.727,1,2,1,0,41
5928171,1,28,12,56681.313,1,2,1,0,10
5935001,1,49,6,73744.141,1,0,1,1,4
5935003,1,30,12,30385.857,1,2,1,0,4
5942171,1,41,16,84729.797,1,1,2,1,29
5943001,0,54,9,19446.949,1,0,2,0,37
5953171,1,38,14,42072.727,1,3,1,1,46
5954003,0,38,14,12855.556,2,0,2,0,46
5955003,1,23,10,11803.737,5,0,1,0,39
5955170,1,45,12,25477.373,1,0,1,1,39
5955179,1,24,12,24542.424,1,2,1,0,39
5955186,1,28,12,19680.686,1,1,1,0,39
5958172,1,25,12,22687.717,1,2,2,0,39
5959002,1,42,12,18698.99,5,0,2,0,32
5959005,1,37,13,37982.324,1,1,2,1,32
5959170,1,41,11,71289.898,1,2,2,1,32
5960007,1,24,16,37514.848,2,0,2,0,32
5960008,1,23,13,31554.545,2,0,2,0,32
5960170,1,48,9,29801.514,1,0,2,1,32
5960171,1,41,13,58884.285,1,2,2,1,37
5960175,1,39,14,72333.531,1,3,2,0,45
5962170,1,52,14,80639.391,1,2,2,1,19
5964003,1,34,16,87020.422,1,2,2,1,32
5965170,1,48,17,102727.57,1,1,2,1,45
5966001,1,57,12,101558.88,1,0,1,1,9
5966004,1,30,16,96767.273,1,0,1,1,9
5968002,1,31,12,37316.172,1,0,2,1,39
5968170,1,34,12,67783.836,1,0,2,1,39
5969001,1,59,12,41768.867,3,0,2,1,39
5969003,1,37,12,8326.8936,2,0,2,0,39
5969007,1,27,12,34681.949,1,2,2,0,1
5971021,1,42,14,64394.645,1,2,7,1,42
5972171,1,36,12,38332.93,1,3,1,0,42
5973003,0,35,8,5721.8906,1,2,1,0,42
5977002,1,35,14,6895.2524,2,0,2,0,23
5977003,1,31,14,10751.919,5,0,2,0,23
5977004,1,27,12,6427.7778,1,0,2,0,23
5977005,1,25,10,12271.212,2,0,2,0,23
5983005,1,37,10,59603.027,1,2,2,1,24
5983006,0,34,15,5988.3516,4,0,2,0,24
5987006,1,30,16,42657.07,1,0,2,0,17
5990002,1,38,12,41306.066,1,9,2,0,17
5991170,1,50,16,55629.492,1,1,2,1,9
5991171,1,49,13,67783.836,1,0,2,1,10
5993006,0,27,8,7083.4111,1,3,1,0,9
5993008,1,24,10,13993.856,1,2,1,0,9
5993021,1,39,12,69368.578,1,2,1,1,9
5994003,1,34,17,44643.836,2,0,2,0,19
5994008,1,29,16,40904.039,2,0,2,0,32
5998001,1,59,12,53608.836,1,0,2,1,4
5998003,1,34,10,41184.523,4,0,2,0,4
5998005,1,31,13,673.16364,2,0,2,0,4
6002001,1,48,15,161278.78,1,0,3,1,31
6002170,1,28,13,66615.148,1,2,1,0,31
6002172,1,23,16,80990,1,0,1,0,31
6004170,1,39,13,71523.633,1,3,3,1,4
6007006,1,29,15,71991.109,1,2,1,1,35
6007170,1,40,16,89988.883,1,1,1,1,35
6007171,1,37,13,43825.758,1,2,1,1,35
6007172,1,35,12,72458.586,1,3,1,1,35
6009003,1,38,16,114531.31,1,2,2,1,17
6013171,0,27,11,12386.912,1,2,1,0,37
6014002,1,41,12,49552.32,1,1,1,0,29
6014173,1,36,12,44012.746,1,2,1,1,37
6014174,1,55,10,52151.48,1,1,1,1,29
6019171,1,37,13,44410.102,1,4,1,1,37
6020001,1,43,16,65446.465,1,1,1,1,20
6021001,1,44,17,95247.977,1,2,1,1,37
6023004,1,37,12,45345.051,1,1,2,1,37
6023179,1,29,16,40904.039,1,1,2,1,21
6024004,1,32,12,24542.424,2,0,2,1,37
6026005,1,26,17,48266.766,1,0,2,0,24
6030005,1,28,12,23373.736,2,0,2,0,10
6030008,1,24,12,11803.737,2,0,2,0,10
6030170,1,39,12,20276.717,1,1,2,0,10
6030172,1,41,12,53759.594,1,1,2,1,10
6030177,1,26,12,33891.918,1,2,2,0,10
6035001,1,41,12,35372.645,1,1,1,1,16
6035171,1,25,12,26973.293,1,0,1,1,16
6037004,0,32,15,47447.516,1,2,1,1,34
6037177,1,35,15,49365.332,1,3,1,0,2
6040003,0,53,12,5413.3574,2,0,2,0,39
6040177,1,32,16,53759.594,1,1,2,0,31
6041001,0,49,10,3421.915,1,0,2,0,39
6043002,1,50,12,23128.313,1,1,1,1,16
6043170,1,27,12,33842.832,1,1,1,1,16
6046003,1,33,12,39969.09,1,1,1,1,45
6046005,1,26,12,34314.984,1,1,1,1,45
6046172,1,33,12,17647.172,1,0,1,0,45
6048003,0,36,8,5890.1816,2,0,2,0,29
6049002,1,39,14,21036.363,2,0,1,0,20
6049003,1,36,12,39596.277,1,0,1,1,18
6049004,0,29,12,6731.6362,2,0,1,0,20
6049005,0,27,12,35060.605,2,0,1,0,20
6052002,0,35,12,3605.3989,2,0,2,0,4
6052003,1,33,16,23373.736,2,0,2,0,4
6052005,1,29,11,40904.039,2,1,2,0,4
6053002,1,38,13,9069.0098,2,0,2,0,4
6053005,1,29,12,24542.424,4,0,2,0,4
6053006,1,28,12,23841.211,4,0,2,0,4
6054003,1,37,12,37397.98,1,3,2,0,29
6054170,1,45,12,127386.87,1,0,2,1,29
6054177,1,59,4,76198.383,1,1,2,1,29
6055002,1,41,17,84729.797,1,0,2,1,37
6060002,1,32,11,24308.686,2,0,2,0,8
6061170,1,29,12,49225.09,1,1,2,0,45
6064001,0,43,11,10315.999,4,5,2,0,42
6066003,1,35,17,69536.867,4,0,2,1,42
6066004,1,32,16,62485.012,1,0,2,1,42
6071003,1,36,17,26295.453,2,0,2,0,32
6071004,1,35,14,6934.9878,4,2,2,0,32
6071005,0,34,12,6910.4453,1,2,2,0,32
6071172,0,38,10,17530.303,1,0,2,0,32
6073001,0,48,12,5469.4546,4,0,2,0,32
6076001,1,41,12,79663.539,1,0,1,1,41
6077003,0,29,12,1.1686869,2,0,2,0,42
6077004,1,29,16,28632.828,1,1,2,0,10
6077173,1,47,12,31522.99,1,0,2,0,42
6082170,1,34,12,197624.94,1,2,1,0,3
6086002,0,33,12,2384.1211,2,0,2,0,12
6090002,0,30,10,204.5202,2,0,2,0,10
6090021,1,43,12,38566.664,5,2,2,0,10
6096170,1,41,12,60771.715,1,1,1,1,10
6099004,0,25,12,6135.606,2,0,2,0,42
6103005,1,33,12,33254.984,5,0,2,0,42
6103170,1,37,17,67783.836,1,2,2,1,35
6103171,1,39,14,34826.867,1,4,2,1,45
6103175,1,27,12,54928.281,1,3,2,1,39
6103179,1,27,12,49084.848,1,2,2,1,39
6106003,1,29,14,29217.172,1,4,1,0,3
6106173,1,50,12,18114.646,1,0,1,1,3
6107003,1,35,6,31496.109,1,2,2,0,42
6107005,1,33,9,36981.926,1,2,2,1,23
6107006,1,31,9,26879.797,1,1,1,0,23
6107010,1,25,14,24542.424,1,2,2,0,23
6107181,1,41,16,56808.699,1,2,2,1,23
6107187,1,29,12,21319.186,1,3,2,0,23
6108002,1,37,13,36315.773,1,2,2,0,23
6108003,1,35,13,10629.207,2,0,2,0,23
6108005,1,28,12,19867.676,1,6,2,1,42
6110007,1,33,12,27464.141,1,3,2,0,23
6111171,0,33,14,50253.535,1,3,2,1,23
6112003,1,33,12,13273.945,5,0,2,0,1
6112004,1,34,16,46747.473,1,0,2,0,31
6113001,1,51,8,11686.868,1,0,1,1,1
6113176,1,35,12,32022.02,1,2,1,1,1
6114007,0,24,12,7663.0796,1,0,2,0,1
6114008,1,25,11,16595.354,1,1,2,0,1
6114181,1,32,17,42773.938,1,2,2,0,1
6115012,1,34,10,204.5202,2,0,2,0,21
6118003,1,33,11,48833.578,1,1,1,0,31
6120178,1,50,16,73023.063,1,1,2,1,6
6121004,0,39,9,420.72726,2,0,2,0,10
6121008,1,30,10,31437.676,1,2,2,0,10
6121010,1,27,10,26819.025,2,0,2,0,10
6121013,1,24,11,45111.313,1,1,2,0,10
6121171,0,46,11,8899.5498,1,5,2,0,10
6122008,1,29,11,14024.242,2,0,2,0,10
6122009,0,29,11,8180.8081,2,1,2,0,10
6125006,1,34,11,3330.7576,2,0,2,0,1
6125171,1,38,12,24542.424,1,1,2,1,1
6126003,1,31,12,34937.895,1,2,1,1,1
6126004,1,35,12,62260.621,1,1,1,1,1
6126171,1,44,12,46046.262,1,2,1,1,1
6129002,1,41,12,77194.102,1,3,2,1,1
6133003,1,28,12,11803.737,4,0,2,0,9
6133172,1,49,12,40201.66,1,2,2,1,4
6144003,1,29,12,53759.594,1,0,1,0,37
6144005,1,28,12,53759.594,1,2,1,1,37
6150001,1,50,10,25711.111,5,0,2,0,24
6153004,1,35,11,23212.459,2,0,2,0,12
6154174,1,38,12,47154.176,1,3,2,1,10
6155170,1,38,12,82859.898,1,1,2,1,10
6156008,1,29,12,23373.736,2,0,2,0,4
6159004,1,27,12,12913.989,5,2,2,0,32
6159005,1,23,12,13527.55,1,0,2,0,32
6159170,1,32,12,10377.939,1,3,2,1,32
6160003,1,40,14,49669.191,1,1,1,1,32
6161171,1,41,12,52768.547,1,0,2,1,32
6162004,1,49,10,23048.842,1,0,2,0,39
6165170,0,56,13,33658.18,1,0,2,1,1
6165176,1,32,17,87545.164,1,2,2,1,32
6166170,1,45,9,51338.074,1,2,2,0,1
6166174,1,38,12,55811.809,1,0,2,1,1
6166175,1,29,16,20452.02,1,3,2,0,10
6167004,1,34,6,17894.934,1,4,2,0,19
6170001,1,46,11,87522.961,1,2,2,1,19
6171003,1,32,12,32723.232,2,0,2,0,19
6171004,1,30,16,87300.906,2,0,2,1,37
6171022,1,36,14,51281.98,5,1,2,0,19
6171170,1,50,12,78521.734,1,0,2,1,19
6174001,0,42,17,58434.344,1,0,3,1,31
6176001,1,57,17,21971.313,2,0,1,0,37
6178002,0,38,12,50721.008,1,0,2,0,42
6179001,1,52,17,49786.059,1,1,2,1,42
6179003,1,30,13,35060.605,1,3,2,0,42
6179004,1,27,14,27113.535,1,2,2,0,42
6180004,1,32,11,36579.898,1,5,1,1,2
6180006,1,26,12,36229.293,1,1,1,1,2
6181005,1,24,14,11242.768,2,2,3,1,2
6186001,0,41,12,20685.758,1,0,2,1,39
6186005,1,24,12,22789.393,1,0,2,1,39
6187004,1,40,16,103720.96,1,2,2,1,23
6187172,1,30,14,23794.465,1,4,2,1,23
6188175,1,44,10,32994.367,1,2,2,1,23
6189003,0,24,10,2103.6362,2,0,2,0,23
6191001,0,55,12,9583.2324,1,1,2,1,17
6191004,1,29,15,37222.676,5,0,2,0,17
6191007,1,24,10,9349.4951,1,1,2,0,17
6192003,1,34,11,59603.027,1,3,1,0,4
6193002,0,28,15,29025.506,2,0,1,0,4
6193003,1,26,14,65212.727,1,2,7,0,4
6193170,1,46,16,92092.523,1,2,1,1,4
6194172,1,45,12,158854.92,1,1,2,1,4
6196004,1,39,14,31147.842,1,3,1,0,29
6196005,1,34,13,36229.293,1,2,1,1,37
6196007,1,30,12,28048.484,2,0,1,0,39
6196009,1,23,12,32723.232,2,0,1,0,4
6196170,1,43,12,58860.914,1,3,1,1,37
6196171,1,33,12,46160.793,1,4,1,1,37
6196176,1,33,12,44877.574,1,3,1,1,45
6200001,1,56,7,25944.848,1,1,2,1,39
6200170,1,37,12,53759.594,1,1,2,1,39
6202003,1,48,8,25290.383,1,0,1,1,41
6203174,1,34,16,41371.516,1,1,2,0,45
6203179,1,30,12,61998.836,1,1,2,1,32
6204170,1,30,12,46852.656,1,1,2,0,41
6205003,1,41,12,27168.463,2,0,2,0,23
6205009,1,26,14,40904.039,1,2,2,0,42
6208004,1,24,12,36930.504,2,0,2,0,31
6209005,1,24,7,24542.424,5,0,1,0,19
6210004,1,35,12,21036.363,2,0,2,0,12
6210006,1,32,12,30385.857,1,1,2,1,12
6216171,0,36,13,28983.434,1,1,2,1,21
6222002,1,37,16,19709.904,2,0,1,1,4
6222171,1,34,17,49727.625,1,0,1,0,21
6224001,1,46,12,28180.545,5,0,1,1,9
6224003,1,24,12,36813.637,1,1,1,1,9
6224170,1,39,15,42450.211,1,2,1,0,16
6224172,1,24,11,40319.695,1,1,1,0,9
6229006,1,25,11,13131.365,2,1,2,0,13
6231001,1,56,9,17559.52,5,0,2,0,39
6231003,1,34,5,25711.111,1,0,2,0,39
6231005,0,27,12,1.1686869,2,0,2,0,39
6231006,1,25,11,9115.7578,2,2,2,0,39
6232005,1,37,14,29217.172,4,0,2,0,42
6233004,0,37,12,3225.5757,5,0,2,0,42
6233171,1,45,10,44059.492,1,1,2,1,42
6243170,1,37,14,23560.727,1,1,1,1,36
6250001,1,52,11,35269.801,1,1,2,1,24
6250005,1,29,12,52848.02,1,1,2,0,24
6251004,1,32,12,35060.605,1,1,2,0,24
6255170,0,38,12,5329.2119,1,0,1,1,39
6255173,1,41,12,56155.402,1,1,1,1,39
6256001,1,48,9,42657.07,1,0,1,1,36
6261002,1,39,13,18698.99,2,0,2,0,12
6261005,1,33,12,11920.605,1,3,2,0,39
6262001,1,59,7,49856.18,1,1,2,0,42
6262003,1,36,14,35154.102,5,0,2,0,12
6262004,1,36,12,62524.746,1,3,2,0,12
6262005,1,35,12,20452.02,2,0,2,0,42
6262006,1,34,12,18698.99,2,0,2,0,42
6262009,1,30,15,40202.828,1,1,2,0,42
6268002,1,30,12,70039.406,1,2,1,0,12
6268003,1,29,12,50202.113,1,1,1,1,12
6268170,0,47,11,23829.525,1,0,1,0,12
6272175,0,25,13,25871.221,1,0,2,0,12
6275172,1,27,12,43241.414,1,0,2,0,42
6275173,1,31,14,54928.281,1,1,7,1,42
6275174,1,28,15,85314.141,1,0,2,0,42
6278170,1,45,12,85109.617,1,2,3,1,2
6278172,1,32,14,26879.797,1,3,3,1,2
6281007,1,24,12,18698.99,1,1,2,0,3
6281009,0,37,14,1065.8424,4,0,2,0,3
6281010,1,23,12,12621.818,4,0,2,0,3
6282002,1,28,11,17238.131,4,0,1,0,32
6282020,0,55,10,38934.801,1,0,1,0,32
6284173,1,33,15,39939.871,1,3,2,0,42
6287001,1,58,10,44994.441,1,0,2,1,39
6287172,1,36,12,60771.715,1,2,2,1,39
6287176,1,38,12,26822.531,1,1,2,0,39
6290171,1,35,14,43317.379,1,2,2,0,34
6291008,1,28,13,70354.945,1,0,1,0,4
6291170,1,32,14,76884.398,1,3,1,1,4
6292001,1,50,14,42657.07,1,0,1,1,4
6292003,1,34,11,17530.303,4,0,1,0,4
6292004,1,31,12,41087.523,2,0,1,0,4
6293004,1,32,15,82976.766,1,2,1,1,4
6295006,1,23,14,24682.666,1,0,1,0,42
6295172,1,32,12,30970.201,1,2,1,1,42
6299004,0,24,14,28983.434,3,1,1,0,9
6305008,0,25,13,31478.58,2,3,2,0,39
6305178,1,33,12,13381.464,1,2,2,0,39
6308002,1,38,14,21036.363,2,0,2,0,19
6312002,1,33,12,37397.98,1,2,1,1,12
6313005,0,30,11,14316.414,1,2,1,0,24
6313170,1,39,16,80693.148,1,2,1,1,24
6313177,1,45,16,187457.38,1,1,1,1,24
6319001,1,46,12,73861.008,1,0,2,1,39
6328174,1,27,15,34979.965,1,1,1,0,9
6328175,1,37,16,24776.16,1,0,1,1,23
6332172,1,31,12,78886.359,1,1,1,0,34
6333005,1,34,13,59603.027,1,0,2,0,4
6333006,1,30,15,63448.008,2,1,2,0,4
6335005,1,32,12,19867.676,2,0,2,0,4
6335008,0,28,11,16712.223,2,0,2,0,4
6340002,1,25,12,23088.578,1,1,1,0,37
6340177,1,27,12,20637.842,1,3,1,0,37
6344003,1,46,12,54928.281,1,1,1,0,37
6344173,0,56,6,20330.477,1,1,1,0,37
6345001,1,50,14,68842.664,1,0,1,1,37
6345003,1,26,16,42072.727,2,0,1,0,45
6345004,1,24,16,66965.758,2,0,1,0,19
6348001,1,58,13,75029.695,1,0,1,1,24
6348005,1,32,16,72517.016,1,2,1,1,22
6348008,1,27,15,50370.402,1,0,1,0,24
6348173,1,34,12,75146.563,1,2,1,1,24
6348177,1,33,16,74795.961,1,1,1,0,15
6350006,1,31,12,29217.172,1,1,2,0,39
6350170,1,37,16,92793.734,1,2,2,1,19
6351174,1,58,11,33159.152,1,0,1,1,19
6354003,1,34,12,83561.109,1,2,2,1,19
6354170,0,58,6,37343.051,1,1,2,1,8
6358004,1,38,12,45578.785,1,0,2,1,9
6358007,1,30,12,72458.586,1,2,2,1,9
6358171,1,36,12,67852.789,1,3,2,1,9
6361001,1,58,14,62537.602,1,0,1,1,16
6361004,1,32,15,251267.67,1,0,1,1,19
6361172,1,34,14,31297.434,1,0,1,1,16
6361173,1,32,13,51422.223,1,0,1,1,16
6362001,1,53,8,49038.102,1,1,1,1,16
6362007,1,23,12,35057.098,2,0,1,0,16
6362170,1,35,12,37748.586,1,2,1,1,16
6362171,1,30,12,52006.563,1,2,1,1,16
6362172,1,35,12,40670.301,1,2,1,1,16
6362174,1,28,12,40904.039,1,0,1,0,16
6365003,1,35,11,33634.809,1,4,2,0,39
6365175,1,33,11,23373.736,1,2,2,0,39
6365177,1,24,12,18231.516,1,4,2,0,16
6365185,1,50,8,35233.57,1,4,2,0,39
6367008,1,30,16,37523.027,2,0,2,0,34
6367009,1,29,14,40506.688,1,0,2,0,4
6367170,1,43,17,205380.34,1,0,2,1,21
6368003,1,38,14,28188.727,1,0,2,0,4
6368004,0,30,12,4994.9678,2,0,2,0,21
6368007,0,26,13,2263.7463,2,0,2,0,21
6368171,1,44,12,25126.768,1,1,2,0,10
6370006,0,31,12,31174.721,1,2,2,0,21
6375170,1,44,12,71991.109,1,2,2,1,29
6376001,1,57,5,23337.508,1,0,2,1,45
6376004,1,30,12,42072.727,1,1,2,1,45
6376170,1,32,12,25711.111,1,2,2,0,45
6377002,1,30,12,52123.434,1,2,2,1,9
6381004,1,28,13,42423.332,1,3,2,1,4
6381007,1,23,12,22917.949,1,0,2,0,4
6381174,1,32,12,35060.605,1,4,2,1,4
6381180,1,39,13,50031.484,1,0,2,0,4
6384003,1,32,12,32697.52,4,0,1,1,37
6385002,1,41,12,27347.271,1,0,1,0,37
6385170,1,40,12,68849.68,1,2,1,1,37
6386001,1,43,12,72458.586,1,0,1,1,37
6387004,0,26,12,27494.527,1,2,1,1,37
6388004,1,25,12,15777.272,4,0,1,0,16
6388171,1,34,8,36222.281,1,1,1,1,16
6389003,1,42,16,63926,1,3,1,1,2
6389004,1,40,15,63167.523,1,4,1,1,2
6389006,1,37,15,35060.605,2,0,1,1,4
6389007,1,35,15,44643.836,1,0,1,0,4
6389172,1,31,14,54928.281,1,2,1,1,4
6392170,1,42,14,51036.555,1,2,7,1,42
6395170,1,45,12,32601.688,1,1,1,0,32
6401003,1,39,13,17530.303,5,0,1,0,31
6401005,1,30,14,73042.93,2,0,1,0,31
6401171,1,33,12,58434.344,1,1,1,1,31
6401175,1,47,13,90982.273,1,0,1,0,31
6408006,0,37,12,5434.394,4,0,2,0,8
6411004,1,35,11,6507.2485,5,0,2,0,42
6411005,0,38,13,2809.5232,5,0,2,0,42
6411183,1,34,16,54928.281,1,2,2,0,42
6413006,1,43,8,35761.816,1,0,2,0,45
6413007,1,40,12,24542.424,5,0,2,0,45
6413190,1,27,12,47916.16,1,1,2,1,45
6415002,1,25,10,17530.303,2,0,3,0,19
6416001,1,58,12,72692.32,1,0,1,1,19
6416004,1,35,16,61297.625,2,0,1,0,19
6416170,1,44,16,92326.258,1,3,1,1,39
6418173,0,32,11,10751.919,1,4,2,0,17
6423002,1,25,12,21624.213,1,0,1,0,37
6424003,1,24,12,14257.979,1,1,1,0,37
6424170,1,41,12,23373.736,1,1,1,0,37
6425001,1,51,12,88619.188,1,0,1,1,37
6425170,0,29,16,57335.777,1,0,1,1,37
6428008,1,36,12,32372.625,1,4,5,1,2
6428175,1,32,15,45637.223,1,1,1,1,2
6430001,1,50,7,55708.965,1,1,1,1,37
6430003,0,27,10,6381.0303,2,0,1,0,37
6431002,0,31,12,14024.242,2,2,2,0,45
6431003,0,30,10,11686.868,2,1,2,0,45
6431004,1,28,12,37080.098,2,1,2,0,45
6431007,1,24,9,38858.836,2,1,2,0,45
6431175,1,40,10,29031.35,1,3,2,0,45
6432003,1,40,13,41400.73,2,0,1,1,4
6433001,1,44,10,1.1686869,5,1,1,0,37
